pin,slack
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_DC:Q,
g_OLED_interface/s_ASCII_8[325]:A,
g_OLED_interface/s_ASCII_8[325]:B,
g_OLED_interface/s_ASCII_8[325]:Y,
g_OLED_interface/s_ASCII[665]:ALn,
g_OLED_interface/s_ASCII[665]:CLK,
g_OLED_interface/s_ASCII[665]:D,
g_OLED_interface/s_ASCII[665]:EN,
g_OLED_interface/s_ASCII[665]:Q,
g_OLED_interface/s_ASCII_8[500]:A,
g_OLED_interface/s_ASCII_8[500]:B,
g_OLED_interface/s_ASCII_8[500]:Y,
g_OLED_interface/s_ASCII_8[464]:A,
g_OLED_interface/s_ASCII_8[464]:B,
g_OLED_interface/s_ASCII_8[464]:Y,
g_OLED_interface/s_ASCII[244]:ALn,
g_OLED_interface/s_ASCII[244]:CLK,
g_OLED_interface/s_ASCII[244]:D,
g_OLED_interface/s_ASCII[244]:EN,
g_OLED_interface/s_ASCII[244]:Q,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/s_byte_reg_RNO[0]:A,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/s_byte_reg_RNO[0]:B,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/s_byte_reg_RNO[0]:Y,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_START_0_sqmuxa_RNISJA391:A,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_START_0_sqmuxa_RNISJA391:B,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_START_0_sqmuxa_RNISJA391:C,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_START_0_sqmuxa_RNISJA391:D,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_START_0_sqmuxa_RNISJA391:Y,
g_OLED_interface/font/s_PIXEL_63_6_.N_132_i:A,
g_OLED_interface/font/s_PIXEL_63_6_.N_132_i:B,
g_OLED_interface/font/s_PIXEL_63_6_.N_132_i:C,
g_OLED_interface/font/s_PIXEL_63_6_.N_132_i:Y,
g_OLED_interface/font/s_PIXEL_63_6_.m108_i:A,
g_OLED_interface/font/s_PIXEL_63_6_.m108_i:B,
g_OLED_interface/font/s_PIXEL_63_6_.m108_i:C,
g_OLED_interface/font/s_PIXEL_63_6_.m108_i:Y,
g_OLED_interface/font/s_PIXEL_63_6_.m104:A,
g_OLED_interface/font/s_PIXEL_63_6_.m104:B,
g_OLED_interface/font/s_PIXEL_63_6_.m104:Y,
I_2/U0_RGB1:A,
I_2/U0_RGB1:Y,
g_OLED_interface/s_ASCII[521]:ALn,
g_OLED_interface/s_ASCII[521]:CLK,
g_OLED_interface/s_ASCII[521]:D,
g_OLED_interface/s_ASCII[521]:EN,
g_OLED_interface/s_ASCII[521]:Q,
g_OLED_interface/s_ASCII[476]:ALn,
g_OLED_interface/s_ASCII[476]:CLK,
g_OLED_interface/s_ASCII[476]:D,
g_OLED_interface/s_ASCII[476]:EN,
g_OLED_interface/s_ASCII[476]:Q,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_1_wmux_RNO_5:A,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_1_wmux_RNO_5:B,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_1_wmux_RNO_5:C,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_1_wmux_RNO_5:D,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_1_wmux_RNO_5:Y,
g_OLED_interface/s_ASCII_8[722]:A,
g_OLED_interface/s_ASCII_8[722]:B,
g_OLED_interface/s_ASCII_8[722]:Y,
g_OLED_interface/s_ASCII_8[172]:A,
g_OLED_interface/s_ASCII_8[172]:B,
g_OLED_interface/s_ASCII_8[172]:Y,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.un1_s_buffer_start_reg27_2_0_a3_6:A,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.un1_s_buffer_start_reg27_2_0_a3_6:B,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.un1_s_buffer_start_reg27_2_0_a3_6:C,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.un1_s_buffer_start_reg27_2_0_a3_6:D,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.un1_s_buffer_start_reg27_2_0_a3_6:Y,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_0_0_wmux_RNO:A,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_0_0_wmux_RNO:B,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_0_0_wmux_RNO:C,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_0_0_wmux_RNO:D,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_0_0_wmux_RNO:Y,
g_OLED_interface/s_ASCII_8[420]:A,
g_OLED_interface/s_ASCII_8[420]:B,
g_OLED_interface/s_ASCII_8[420]:Y,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI/o_CS_RNO:A,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI/o_CS_RNO:Y,
g_OLED_interface/s_ASCII[549]:ALn,
g_OLED_interface/s_ASCII[549]:CLK,
g_OLED_interface/s_ASCII[549]:D,
g_OLED_interface/s_ASCII[549]:EN,
g_OLED_interface/s_ASCII[549]:Q,
g_OLED_interface/font/s_PIXEL_63_6_.m345_3_1:A,
g_OLED_interface/font/s_PIXEL_63_6_.m345_3_1:B,
g_OLED_interface/font/s_PIXEL_63_6_.m345_3_1:Y,
g_OLED_interface/s_ASCII[420]:ALn,
g_OLED_interface/s_ASCII[420]:CLK,
g_OLED_interface/s_ASCII[420]:D,
g_OLED_interface/s_ASCII[420]:EN,
g_OLED_interface/s_ASCII[420]:Q,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/s_data_reg[3]:ALn,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/s_data_reg[3]:CLK,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/s_data_reg[3]:D,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/s_data_reg[3]:EN,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/s_data_reg[3]:Q,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_1:A,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_1:B,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_1:C,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_1:D,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_1:Y,
g_OLED_interface/s_ASCII[469]:ALn,
g_OLED_interface/s_ASCII[469]:CLK,
g_OLED_interface/s_ASCII[469]:D,
g_OLED_interface/s_ASCII[469]:EN,
g_OLED_interface/s_ASCII[469]:Q,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/s_byte_reg[1]:ALn,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/s_byte_reg[1]:CLK,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/s_byte_reg[1]:D,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/s_byte_reg[1]:EN,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/s_byte_reg[1]:Q,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_0_wmux_0:A,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_0_wmux_0:B,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_0_wmux_0:C,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_0_wmux_0:D,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_0_wmux_0:Y,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.un1_s_state_reg_3_sqmuxa_1_0_a3_0:A,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.un1_s_state_reg_3_sqmuxa_1_0_a3_0:B,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.un1_s_state_reg_3_sqmuxa_1_0_a3_0:C,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.un1_s_state_reg_3_sqmuxa_1_0_a3_0:Y,
g_OLED_interface/s_ASCII_8[461]:A,
g_OLED_interface/s_ASCII_8[461]:B,
g_OLED_interface/s_ASCII_8[461]:Y,
g_OLED_interface/s_ASCII_8[477]:A,
g_OLED_interface/s_ASCII_8[477]:B,
g_OLED_interface/s_ASCII_8[477]:Y,
sw_ibuf[2]/U_IOPAD:PAD,
sw_ibuf[2]/U_IOPAD:Y,
g_OLED_interface/s_ASCII_8[356]:A,
g_OLED_interface/s_ASCII_8[356]:B,
g_OLED_interface/s_ASCII_8[356]:Y,
g_OLED_interface/s_ASCII[685]:ALn,
g_OLED_interface/s_ASCII[685]:CLK,
g_OLED_interface/s_ASCII[685]:D,
g_OLED_interface/s_ASCII[685]:EN,
g_OLED_interface/s_ASCII[685]:Q,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_1_wmux_RNO:A,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_1_wmux_RNO:B,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_1_wmux_RNO:C,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_1_wmux_RNO:D,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_1_wmux_RNO:Y,
g_OLED_interface/s_ASCII[525]:ALn,
g_OLED_interface/s_ASCII[525]:CLK,
g_OLED_interface/s_ASCII[525]:D,
g_OLED_interface/s_ASCII[525]:EN,
g_OLED_interface/s_ASCII[525]:Q,
g_OLED_interface/s_ASCII_8[669]:A,
g_OLED_interface/s_ASCII_8[669]:B,
g_OLED_interface/s_ASCII_8[669]:Y,
g_OLED_interface/s_ASCII_8[181]:A,
g_OLED_interface/s_ASCII_8[181]:B,
g_OLED_interface/s_ASCII_8[181]:Y,
g_OLED_interface/s_ASCII_8[173]:A,
g_OLED_interface/s_ASCII_8[173]:B,
g_OLED_interface/s_ASCII_8[173]:Y,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.N_9708_i:A,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.N_9708_i:B,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.N_9708_i:Y,
g_OLED_interface/font/s_PIXEL_63_6_.m165_1_0_wmux:A,
g_OLED_interface/font/s_PIXEL_63_6_.m165_1_0_wmux:B,
g_OLED_interface/font/s_PIXEL_63_6_.m165_1_0_wmux:C,
g_OLED_interface/font/s_PIXEL_63_6_.m165_1_0_wmux:D,
g_OLED_interface/font/s_PIXEL_63_6_.m165_1_0_wmux:Y,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/s_data_reg[1]:ALn,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/s_data_reg[1]:CLK,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/s_data_reg[1]:D,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/s_data_reg[1]:EN,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/s_data_reg[1]:Q,
g_OLED_interface/s_ASCII[489]:ALn,
g_OLED_interface/s_ASCII[489]:CLK,
g_OLED_interface/s_ASCII[489]:D,
g_OLED_interface/s_ASCII[489]:EN,
g_OLED_interface/s_ASCII[489]:Q,
g_OLED_interface/s_ASCII[445]:ALn,
g_OLED_interface/s_ASCII[445]:CLK,
g_OLED_interface/s_ASCII[445]:D,
g_OLED_interface/s_ASCII[445]:EN,
g_OLED_interface/s_ASCII[445]:Q,
g_OLED_interface/s_ASCII[308]:ALn,
g_OLED_interface/s_ASCII[308]:CLK,
g_OLED_interface/s_ASCII[308]:D,
g_OLED_interface/s_ASCII[308]:EN,
g_OLED_interface/s_ASCII[308]:Q,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_DATA[0]:ALn,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_DATA[0]:CLK,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_DATA[0]:D,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_DATA[0]:EN,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_DATA[0]:Q,
g_OLED_interface/s_ASCII[461]:ALn,
g_OLED_interface/s_ASCII[461]:CLK,
g_OLED_interface/s_ASCII[461]:D,
g_OLED_interface/s_ASCII[461]:EN,
g_OLED_interface/s_ASCII[461]:Q,
g_OLED_interface/font/s_PIXEL_63_6_.m271:A,
g_OLED_interface/font/s_PIXEL_63_6_.m271:B,
g_OLED_interface/font/s_PIXEL_63_6_.m271:C,
g_OLED_interface/font/s_PIXEL_63_6_.m271:Y,
g_OLED_interface/s_ASCII_8[272]:A,
g_OLED_interface/s_ASCII_8[272]:B,
g_OLED_interface/s_ASCII_8[272]:Y,
g_OLED_interface/s_ASCII[522]:ALn,
g_OLED_interface/s_ASCII[522]:CLK,
g_OLED_interface/s_ASCII[522]:D,
g_OLED_interface/s_ASCII[522]:EN,
g_OLED_interface/s_ASCII[522]:Q,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/s_data_reg_10[27]:A,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/s_data_reg_10[27]:B,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/s_data_reg_10[27]:C,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/s_data_reg_10[27]:Y,
g_OLED_interface/s_ASCII_8[386]:A,
g_OLED_interface/s_ASCII_8[386]:B,
g_OLED_interface/s_ASCII_8[386]:Y,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_1_RNO:A,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_1_RNO:B,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_1_RNO:C,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_1_RNO:D,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_1_RNO:Y,
g_OLED_interface/s_ASCII_8[45]:A,
g_OLED_interface/s_ASCII_8[45]:B,
g_OLED_interface/s_ASCII_8[45]:Y,
g_OLED_interface/SCLK_clock_divider/s_ms_reg[28]:ALn,
g_OLED_interface/SCLK_clock_divider/s_ms_reg[28]:CLK,6640
g_OLED_interface/SCLK_clock_divider/s_ms_reg[28]:D,7662
g_OLED_interface/SCLK_clock_divider/s_ms_reg[28]:Q,6640
g_OLED_interface/s_ASCII_8[642]:A,
g_OLED_interface/s_ASCII_8[642]:B,
g_OLED_interface/s_ASCII_8[642]:Y,
btnU_ibuf/U_IOPAD:PAD,
btnU_ibuf/U_IOPAD:Y,
g_OLED_interface/s_ASCII[492]:ALn,
g_OLED_interface/s_ASCII[492]:CLK,
g_OLED_interface/s_ASCII[492]:D,
g_OLED_interface/s_ASCII[492]:EN,
g_OLED_interface/s_ASCII[492]:Q,
g_OLED_interface/s_ASCII[493]:ALn,
g_OLED_interface/s_ASCII[493]:CLK,
g_OLED_interface/s_ASCII[493]:D,
g_OLED_interface/s_ASCII[493]:EN,
g_OLED_interface/s_ASCII[493]:Q,
g_OLED_interface/s_ASCII[682]:ALn,
g_OLED_interface/s_ASCII[682]:CLK,
g_OLED_interface/s_ASCII[682]:D,
g_OLED_interface/s_ASCII[682]:EN,
g_OLED_interface/s_ASCII[682]:Q,
g_button_tick_latch/state_reg_ns_1_0_.m3_0:A,
g_button_tick_latch/state_reg_ns_1_0_.m3_0:B,
g_button_tick_latch/state_reg_ns_1_0_.m3_0:C,
g_button_tick_latch/state_reg_ns_1_0_.m3_0:Y,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI/s_state_reg:ALn,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI/s_state_reg:CLK,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI/s_state_reg:D,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI/s_state_reg:Q,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI/s_data_reg_Z[4]:ALn,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI/s_data_reg_Z[4]:CLK,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI/s_data_reg_Z[4]:D,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI/s_data_reg_Z[4]:EN,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI/s_data_reg_Z[4]:Q,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.un1_s_state_reg_7_i_a3:A,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.un1_s_state_reg_7_i_a3:B,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.un1_s_state_reg_7_i_a3:C,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.un1_s_state_reg_7_i_a3:D,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.un1_s_state_reg_7_i_a3:Y,
g_OLED_interface/SCLK_clock_divider/un11_s_ms_next_cry_21:B,7925
g_OLED_interface/SCLK_clock_divider/un11_s_ms_next_cry_21:CC,7768
g_OLED_interface/SCLK_clock_divider/un11_s_ms_next_cry_21:P,7925
g_OLED_interface/SCLK_clock_divider/un11_s_ms_next_cry_21:S,7768
g_OLED_interface/SCLK_clock_divider/un11_s_ms_next_cry_21:Y3,
g_OLED_interface/SCLK_clock_divider/un11_s_ms_next_cry_21:Y3A,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_12_RNO_4:A,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_12_RNO_4:B,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_12_RNO_4:C,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_12_RNO_4:D,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_12_RNO_4:Y,
g_OLED_interface/s_ASCII[481]:ALn,
g_OLED_interface/s_ASCII[481]:CLK,
g_OLED_interface/s_ASCII[481]:D,
g_OLED_interface/s_ASCII[481]:EN,
g_OLED_interface/s_ASCII[481]:Q,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_17_RNO_1:A,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_17_RNO_1:B,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_17_RNO_1:C,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_17_RNO_1:Y,
g_OLED_interface/s_ASCII[274]:ALn,
g_OLED_interface/s_ASCII[274]:CLK,
g_OLED_interface/s_ASCII[274]:D,
g_OLED_interface/s_ASCII[274]:EN,
g_OLED_interface/s_ASCII[274]:Q,
g_OLED_interface/font/s_PIXEL_63_6_.m427:A,
g_OLED_interface/font/s_PIXEL_63_6_.m427:B,
g_OLED_interface/font/s_PIXEL_63_6_.m427:C,
g_OLED_interface/font/s_PIXEL_63_6_.m427:Y,
g_OLED_interface/s_ASCII[408]:ALn,
g_OLED_interface/s_ASCII[408]:CLK,
g_OLED_interface/s_ASCII[408]:D,
g_OLED_interface/s_ASCII[408]:EN,
g_OLED_interface/s_ASCII[408]:Q,
g_OLED_interface/s_ASCII[168]:ALn,
g_OLED_interface/s_ASCII[168]:CLK,
g_OLED_interface/s_ASCII[168]:D,
g_OLED_interface/s_ASCII[168]:EN,
g_OLED_interface/s_ASCII[168]:Q,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_12:A,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_12:B,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_12:C,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_12:D,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_12:Y,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_11_RNO_4:A,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_11_RNO_4:B,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_11_RNO_4:Y,
g_OLED_interface/s_ASCII[593]:ALn,
g_OLED_interface/s_ASCII[593]:CLK,
g_OLED_interface/s_ASCII[593]:D,
g_OLED_interface/s_ASCII[593]:EN,
g_OLED_interface/s_ASCII[593]:Q,
g_OLED_interface/s_ASCII[530]:ALn,
g_OLED_interface/s_ASCII[530]:CLK,
g_OLED_interface/s_ASCII[530]:D,
g_OLED_interface/s_ASCII[530]:EN,
g_OLED_interface/s_ASCII[530]:Q,
g_OLED_interface/font/s_PIXEL_0dflt_0:A,
g_OLED_interface/font/s_PIXEL_0dflt_0:B,
g_OLED_interface/font/s_PIXEL_0dflt_0:Y,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_0_wmux_RNO_4:A,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_0_wmux_RNO_4:B,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_0_wmux_RNO_4:C,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_0_wmux_RNO_4:D,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_0_wmux_RNO_4:Y,
g_OLED_interface/s_ASCII[176]:ALn,
g_OLED_interface/s_ASCII[176]:CLK,
g_OLED_interface/s_ASCII[176]:D,
g_OLED_interface/s_ASCII[176]:EN,
g_OLED_interface/s_ASCII[176]:Q,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI/o_CS:ALn,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI/o_CS:CLK,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI/o_CS:D,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI/o_CS:EN,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI/o_CS:Q,
g_OLED_interface/SCLK_clock_divider/o_CLK_DIV4_18:A,5897
g_OLED_interface/SCLK_clock_divider/o_CLK_DIV4_18:B,5855
g_OLED_interface/SCLK_clock_divider/o_CLK_DIV4_18:C,5807
g_OLED_interface/SCLK_clock_divider/o_CLK_DIV4_18:D,5702
g_OLED_interface/SCLK_clock_divider/o_CLK_DIV4_18:Y,5702
g_OLED_interface/s_ASCII_8[692]:A,
g_OLED_interface/s_ASCII_8[692]:B,
g_OLED_interface/s_ASCII_8[692]:Y,
g_OLED_interface/SCLK_clock_divider/o_CLK_DIV4_20:A,6836
g_OLED_interface/SCLK_clock_divider/o_CLK_DIV4_20:B,6793
g_OLED_interface/SCLK_clock_divider/o_CLK_DIV4_20:C,6745
g_OLED_interface/SCLK_clock_divider/o_CLK_DIV4_20:D,6640
g_OLED_interface/SCLK_clock_divider/o_CLK_DIV4_20:Y,6640
g_OLED_interface/s_ASCII[708]:ALn,
g_OLED_interface/s_ASCII[708]:CLK,
g_OLED_interface/s_ASCII[708]:D,
g_OLED_interface/s_ASCII[708]:EN,
g_OLED_interface/s_ASCII[708]:Q,
g_OLED_interface/SCLK_clock_divider/s_ms_reg[12]:ALn,
g_OLED_interface/SCLK_clock_divider/s_ms_reg[12]:CLK,5801
g_OLED_interface/SCLK_clock_divider/s_ms_reg[12]:D,7844
g_OLED_interface/SCLK_clock_divider/s_ms_reg[12]:Q,5801
g_OLED_interface/s_DATA[1]:ALn,
g_OLED_interface/s_DATA[1]:CLK,
g_OLED_interface/s_DATA[1]:D,
g_OLED_interface/s_DATA[1]:EN,
g_OLED_interface/s_DATA[1]:Q,
g_OLED_interface/s_ASCII[188]:ALn,
g_OLED_interface/s_ASCII[188]:CLK,
g_OLED_interface/s_ASCII[188]:D,
g_OLED_interface/s_ASCII[188]:EN,
g_OLED_interface/s_ASCII[188]:Q,
g_OLED_interface/SCLK_clock_divider/N_2_inferred_clock_RNIC2MR6/U0_RGB1:A,
g_OLED_interface/SCLK_clock_divider/N_2_inferred_clock_RNIC2MR6/U0_RGB1:Y,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/s_data_reg_10[14]:A,
